waktu,line,soil_ec,soil_humidity,soil_temperature,co2,air_humidity,pressure,air_temperature
2023-09-08 20:07:00.896,2,142,19.35,23.0,555.0,71.0,1014.3,17.8
2023-09-08 20:08:39.870,3,165,20.8,23.1,555.0,71.0,1014.3,17.8
2023-09-08 20:12:27.758,1,157,22.78,22.2,555.0,71.0,1014.3,17.8
2023-09-08 20:17:02.264,2,141,19.35,23.0,555.0,71.5,1014.4,17.6
2023-09-08 20:18:41.222,3,165,20.8,23.1,555.0,71.5,1014.4,17.6
2023-09-08 20:22:29.106,1,156,22.72,22.2,555.0,71.5,1014.4,17.6
2023-09-08 20:27:03.630,2,141,19.35,22.9,550.0,74.0,1014.5,17.6
2023-09-08 20:28:42.579,3,165,20.8,23.1,550.0,74.0,1014.5,17.6
2023-09-08 20:32:30.473,1,156,22.72,22.2,550.0,74.0,1014.5,17.6
2023-09-08 20:37:04.972,2,141,19.35,22.9,557.0,73.0,1014.6,17.2
2023-09-08 20:38:43.950,3,165,20.8,23.1,557.0,73.0,1014.6,17.2
2023-09-08 20:42:31.826,1,156,22.72,22.2,557.0,73.0,1014.6,17.2
2023-09-08 20:47:06.336,2,141,19.35,22.9,581.0,75.0,1014.7,17.0
2023-09-08 20:48:45.323,3,165,20.8,23.1,581.0,75.0,1014.7,17.0
2023-09-08 20:52:33.189,1,156,22.72,22.1,581.0,75.0,1014.7,17.0
2023-09-08 20:57:07.718,2,142,19.35,22.8,577.0,75.0,1014.7,16.7
2023-09-08 20:58:46.693,3,165,20.8,23.1,577.0,75.0,1014.7,16.7
2023-09-08 21:02:34.553,1,156,22.72,22.1,577.0,75.0,1014.7,16.7
2023-09-08 21:07:09.080,2,142,19.35,22.8,571.0,76.0,1014.7,16.6
2023-09-08 21:08:48.039,3,165,20.8,23.1,571.0,76.0,1014.7,16.6
2023-09-08 21:12:35.921,1,156,22.72,22.1,571.0,76.0,1014.7,16.6
2023-09-08 21:17:10.440,2,142,19.35,22.8,561.0,74.5,1014.7,16.6
2023-09-08 21:18:49.408,3,165,20.8,23.0,561.0,74.5,1014.7,16.6
2023-09-08 21:22:37.279,1,157,22.72,22.1,561.0,74.5,1014.7,16.6
2023-09-08 21:27:11.798,2,142,19.35,22.7,538.0,73.5,1014.8,17.0
2023-09-08 21:28:50.770,3,165,20.8,23.0,538.0,73.5,1014.8,17.0
2023-09-08 21:32:38.634,1,157,22.78,22.1,538.0,73.5,1014.8,17.0
2023-09-08 21:37:13.146,2,142,19.35,22.7,521.0,73.5,1014.9,16.8
2023-09-08 21:38:52.119,3,165,20.8,23.0,521.0,73.5,1014.9,16.8
2023-09-08 21:42:40.008,1,157,22.72,22.1,521.0,73.5,1014.9,16.8
2023-09-08 21:47:14.502,2,142,19.35,22.7,505.0,74.0,1014.9,16.7
2023-09-08 21:48:53.482,3,164,20.8,23.0,505.0,74.0,1014.9,16.7
2023-09-08 21:52:41.382,1,157,22.72,22.0,505.0,74.0,1014.9,16.7
2023-09-08 21:57:15.896,2,141,19.31,22.6,551.0,74.0,1014.9,16.3
2023-09-08 21:58:54.830,3,164,20.8,23.0,551.0,74.0,1014.9,16.3
2023-09-08 22:02:42.731,1,156,22.72,22.0,551.0,74.0,1014.9,16.3
2023-09-08 22:07:17.224,2,141,19.31,22.6,518.0,76.5,1015.0,16.0
2023-09-08 22:08:56.185,3,164,20.8,23.0,518.0,76.5,1015.0,16.0
2023-09-08 22:12:44.110,1,156,22.72,22.0,518.0,76.5,1015.0,16.0
2023-09-08 22:17:18.582,2,141,19.35,22.6,581.0,77.5,1015.1,15.8
2023-09-08 22:18:57.554,3,164,20.8,23.0,581.0,77.5,1015.1,15.8
2023-09-08 22:22:45.479,1,156,22.72,21.9,581.0,77.5,1015.1,15.8
2023-09-08 22:27:19.941,2,141,19.31,22.5,522.0,76.5,1015.0,15.6
2023-09-08 22:28:58.890,3,164,20.69,23.0,522.0,76.5,1015.0,15.6
2023-09-08 22:32:46.836,1,156,22.72,21.9,522.0,76.5,1015.0,15.6
2023-09-08 22:37:21.305,2,142,19.31,22.5,523.0,77.5,1015.1,15.7
2023-09-08 22:39:00.269,3,164,20.69,23.0,523.0,77.5,1015.1,15.7
2023-09-08 22:42:48.216,1,156,22.72,21.9,523.0,77.5,1015.1,15.7
2023-09-08 22:47:22.657,2,142,19.31,22.5,527.0,78.0,1015.0,15.8
2023-09-08 22:49:01.612,3,164,20.69,23.0,527.0,78.0,1015.0,15.8
2023-09-08 22:52:49.571,1,156,22.78,21.9,527.0,78.0,1015.0,15.8
2023-09-08 22:57:24.033,2,142,19.31,22.4,518.0,77.5,1015.0,15.8
2023-09-08 22:59:02.983,3,164,20.69,22.9,518.0,77.5,1015.0,15.8
2023-09-08 23:02:50.948,1,156,22.72,21.9,518.0,77.5,1015.0,15.8
2023-09-08 23:07:25.412,2,142,19.31,22.4,518.0,78.0,1015.1,15.7
2023-09-08 23:09:04.332,3,164,20.8,22.9,518.0,78.0,1015.1,15.7
2023-09-08 23:12:52.294,1,155,22.72,21.8,518.0,78.0,1015.1,15.7
2023-09-08 23:17:26.764,2,142,19.31,22.4,549.0,79.0,1015.1,15.5
2023-09-08 23:19:05.693,3,164,20.8,22.9,549.0,79.0,1015.1,15.5
2023-09-08 23:22:53.673,1,155,22.72,21.8,549.0,79.0,1015.1,15.5
2023-09-08 23:27:28.133,2,141,19.31,22.3,520.0,79.0,1015.1,15.4
2023-09-08 23:32:55.037,1,155,22.72,21.8,520.0,79.0,1015.1,15.4
2023-09-08 23:39:08.408,3,164,20.8,22.9,502.0,78.5,1015.1,15.3
2023-09-08 23:42:56.394,1,155,22.72,21.8,502.0,78.5,1015.1,15.3
2023-09-08 23:47:30.850,2,141,19.31,22.3,500.0,78.0,1015.0,15.7
2023-09-08 23:49:09.770,3,164,20.69,22.9,500.0,78.0,1015.0,15.7
2023-09-08 23:52:57.775,1,156,22.72,21.7,500.0,78.0,1015.0,15.7
2023-09-08 23:57:32.234,2,141,19.31,22.2,495.0,77.5,1015.0,16.4
2023-09-08 23:59:11.143,3,164,20.69,22.8,495.0,77.5,1015.0,16.4
2023-09-09 00:02:59.151,1,156,22.72,21.7,495.0,77.5,1015.0,16.4
2023-09-09 00:07:33.583,2,141,19.31,22.2,483.0,76.0,1015.0,16.8
2023-09-09 00:09:12.487,3,164,20.69,22.8,483.0,76.0,1015.0,16.8
2023-09-09 00:13:00.525,1,156,22.72,21.7,483.0,76.0,1015.0,16.8
2023-09-09 00:17:34.953,2,141,19.25,22.2,488.0,75.0,1015.0,16.9
2023-09-09 00:19:13.847,3,164,20.69,22.8,488.0,75.0,1015.0,16.9
2023-09-09 00:23:01.893,1,156,22.72,21.7,488.0,75.0,1015.0,16.9
2023-09-09 00:27:36.309,2,142,19.31,22.1,500.0,74.5,1015.0,17.0
2023-09-09 00:29:15.191,3,164,20.69,22.8,500.0,74.5,1015.0,17.0
2023-09-09 00:33:03.244,1,156,22.72,21.6,500.0,74.5,1015.0,17.0
2023-09-09 00:37:37.682,2,142,19.31,22.1,499.0,74.0,1014.9,16.7
2023-09-09 00:39:16.569,3,164,20.69,22.8,499.0,74.0,1014.9,16.7
2023-09-09 00:43:04.605,1,156,22.72,21.6,499.0,74.0,1014.9,16.7
2023-09-09 00:47:39.025,2,141,19.25,22.1,492.0,74.5,1015.0,16.5
2023-09-09 00:49:17.911,3,164,20.69,22.8,492.0,74.5,1015.0,16.5
2023-09-09 00:53:05.961,1,155,22.66,21.6,492.0,74.5,1015.0,16.5
2023-09-09 00:57:40.403,2,142,19.31,22.0,492.0,75.0,1015.1,16.5
2023-09-09 00:59:19.269,3,164,20.69,22.8,492.0,75.0,1015.1,16.5
2023-09-09 01:03:07.327,1,155,22.72,21.6,492.0,75.0,1015.1,16.5
2023-09-09 01:07:41.763,2,141,19.31,22.0,503.0,75.0,1015.0,16.4
2023-09-09 01:09:20.625,3,164,20.69,22.7,503.0,75.0,1015.0,16.4
2023-09-09 01:13:08.681,1,155,22.66,21.5,503.0,75.0,1015.0,16.4
2023-09-09 01:17:43.141,2,141,19.25,22.0,528.0,76.5,1015.0,15.9
2023-09-09 01:19:21.995,3,164,20.69,22.7,528.0,76.5,1015.0,15.9
2023-09-09 01:23:10.061,1,155,22.66,21.5,528.0,76.5,1015.0,15.9
2023-09-09 01:27:44.509,2,141,19.25,21.9,491.0,77.5,1015.1,15.8
2023-09-09 01:29:23.355,3,164,20.69,22.7,491.0,77.5,1015.1,15.8
2023-09-09 01:33:11.429,1,155,22.72,21.5,491.0,77.5,1015.1,15.8
2023-09-09 01:37:45.859,2,141,19.25,21.9,488.0,76.5,1015.1,16.2
2023-09-09 01:39:24.699,3,164,20.69,22.7,488.0,76.5,1015.1,16.2
2023-09-09 01:43:12.793,1,155,22.66,21.5,488.0,76.5,1015.1,16.2
2023-09-09 01:47:47.237,2,141,19.25,21.9,499.0,75.5,1015.1,16.4
2023-09-09 01:49:26.068,3,164,20.69,22.6,499.0,75.5,1015.1,16.4
2023-09-09 01:53:14.162,1,156,22.66,21.4,499.0,75.5,1015.1,16.4
2023-09-09 01:57:48.607,2,141,19.25,21.8,490.0,75.5,1015.1,16.4
2023-09-09 01:59:27.433,3,164,20.69,22.6,490.0,75.5,1015.1,16.4
2023-09-09 02:03:15.517,1,156,22.72,21.4,490.0,75.5,1015.1,16.4
2023-09-09 02:07:49.965,2,141,19.25,21.8,493.0,75.5,1015.1,16.1
2023-09-09 02:09:28.799,3,164,20.69,22.6,493.0,75.5,1015.1,16.1
2023-09-09 02:13:16.904,1,156,22.72,21.4,493.0,75.5,1015.1,16.1
2023-09-09 02:17:51.341,2,141,19.25,21.8,500.0,77.5,1015.2,15.7
2023-09-09 02:19:30.137,3,164,20.69,22.6,500.0,77.5,1015.2,15.7
2023-09-09 02:23:18.286,1,156,22.66,21.3,500.0,77.5,1015.2,15.7
2023-09-09 02:27:52.693,2,142,19.25,21.7,524.0,78.5,1015.2,15.0
2023-09-09 02:29:31.503,3,164,20.65,22.6,524.0,78.5,1015.2,15.0
2023-09-09 02:33:19.633,1,155,22.66,21.3,524.0,78.5,1015.2,15.0
2023-09-09 02:37:54.046,2,142,19.25,21.7,520.0,80.5,1015.2,14.6
2023-09-09 02:39:32.852,3,164,20.69,22.6,520.0,80.5,1015.2,14.6
2023-09-09 02:43:21.008,1,155,22.66,21.3,520.0,80.5,1015.2,14.6
2023-09-09 02:47:55.430,2,141,19.25,21.7,496.0,82.0,1015.3,14.5
2023-09-09 02:49:34.205,3,163,20.69,22.5,496.0,82.0,1015.3,14.5
2023-09-09 02:53:22.378,1,155,22.66,21.3,496.0,82.0,1015.3,14.5
2023-09-09 02:57:56.798,2,141,19.25,21.7,502.0,82.0,1015.3,14.6
2023-09-09 02:59:35.569,3,164,20.69,22.5,502.0,82.0,1015.3,14.6
2023-09-09 03:03:23.758,1,155,22.66,21.2,502.0,82.0,1015.3,14.6
2023-09-09 03:07:58.174,2,141,19.2,21.6,487.0,81.5,1015.2,14.7
2023-09-09 03:09:36.944,3,164,20.65,22.5,487.0,81.5,1015.2,14.7
2023-09-09 03:13:25.126,1,155,22.66,21.2,487.0,81.5,1015.2,14.7
2023-09-09 03:17:59.526,2,141,19.25,21.6,498.0,80.5,1015.3,15.3
2023-09-09 03:19:38.288,3,164,20.65,22.5,498.0,80.5,1015.3,15.3
2023-09-09 03:23:26.512,1,155,22.66,21.2,498.0,80.5,1015.3,15.3
2023-09-09 03:28:00.904,2,141,19.2,21.6,490.0,79.0,1015.3,15.7
2023-09-09 03:29:39.655,3,164,20.65,22.5,490.0,79.0,1015.3,15.7
2023-09-09 03:33:27.868,1,155,22.66,21.2,490.0,79.0,1015.3,15.7
2023-09-09 03:38:02.280,2,141,19.25,21.6,506.0,78.0,1015.2,15.6
2023-09-09 03:39:41.020,3,164,20.69,22.4,506.0,78.0,1015.2,15.6
2023-09-09 03:43:29.253,1,155,22.66,21.2,506.0,78.0,1015.2,15.6
2023-09-09 03:48:03.624,2,141,19.2,21.5,495.0,78.5,1015.3,15.4
2023-09-09 03:49:42.382,3,164,20.65,22.4,495.0,78.5,1015.3,15.4
2023-09-09 03:53:30.624,1,154,22.66,21.1,495.0,78.5,1015.3,15.4
2023-09-09 03:58:04.993,2,141,19.2,21.5,521.0,79.0,1015.3,15.2
2023-09-09 03:59:43.730,3,164,20.65,22.4,521.0,79.0,1015.3,15.2
2023-09-09 04:03:31.974,1,154,22.66,21.1,521.0,79.0,1015.3,15.2
2023-09-09 04:08:06.347,2,141,19.2,21.5,506.0,79.5,1015.3,15.1
2023-09-09 04:09:45.102,3,164,20.65,22.4,506.0,79.5,1015.3,15.1
2023-09-09 04:13:33.337,1,154,22.66,21.1,506.0,79.5,1015.3,15.1
2023-09-09 04:18:07.705,2,142,19.2,21.4,505.0,79.5,1015.3,15.2
2023-09-09 04:19:46.447,3,164,20.65,22.4,505.0,79.5,1015.3,15.2
2023-09-09 04:23:34.723,1,155,22.66,21.1,505.0,79.5,1015.3,15.2
2023-09-09 04:28:09.079,2,142,19.2,21.4,490.0,79.5,1015.3,15.3
2023-09-09 04:29:47.813,3,163,20.65,22.3,490.0,79.5,1015.3,15.3
2023-09-09 04:33:36.088,1,155,22.66,21.0,490.0,79.5,1015.3,15.3
2023-09-09 04:38:10.449,2,141,19.2,21.4,497.0,79.5,1015.3,15.4
2023-09-09 04:39:49.162,3,163,20.65,22.3,497.0,79.5,1015.3,15.4
2023-09-09 04:43:37.452,1,155,22.66,21.0,497.0,79.5,1015.3,15.4
2023-09-09 04:48:11.794,2,141,19.2,21.3,502.0,79.0,1015.4,15.5
2023-09-09 04:49:50.526,3,163,20.65,22.3,502.0,79.0,1015.4,15.5
2023-09-09 04:53:38.826,1,155,22.66,21.0,502.0,79.0,1015.4,15.5
2023-09-09 04:58:13.148,2,141,19.2,21.3,495.0,78.0,1015.4,15.6
2023-09-09 04:59:51.878,3,163,20.69,22.3,495.0,78.0,1015.4,15.6
2023-09-09 05:03:40.194,1,155,22.66,21.0,495.0,78.0,1015.4,15.6
2023-09-09 05:08:14.510,2,141,19.2,21.3,500.0,78.0,1015.4,15.8
2023-09-09 05:09:53.226,3,163,20.65,22.3,500.0,78.0,1015.4,15.8
2023-09-09 05:13:41.546,1,155,22.66,21.0,500.0,78.0,1015.4,15.8
2023-09-09 05:18:15.864,2,141,19.2,21.2,489.0,77.0,1015.5,16.3
2023-09-09 05:19:54.599,3,163,20.65,22.2,489.0,77.0,1015.5,16.3
2023-09-09 05:23:42.933,1,155,22.66,20.9,489.0,77.0,1015.5,16.3
2023-09-09 05:28:17.235,2,141,19.2,21.2,488.0,74.5,1015.4,16.9
2023-09-09 05:29:55.950,3,163,20.65,22.2,488.0,74.5,1015.4,16.9
2023-09-09 05:33:44.279,1,154,22.62,20.9,488.0,74.5,1015.4,16.9
2023-09-09 05:38:18.602,2,141,19.2,21.2,474.0,72.0,1015.5,17.8
2023-09-09 05:39:57.300,3,164,20.65,22.2,474.0,72.0,1015.5,17.8
2023-09-09 05:43:45.646,1,154,22.62,20.9,474.0,72.0,1015.5,17.8
2023-09-09 05:49:58.654,3,164,20.65,22.2,484.0,71.0,1015.4,18.4
2023-09-09 05:53:47.013,1,154,22.66,20.9,484.0,71.0,1015.4,18.4
2023-09-09 05:58:21.314,2,141,19.2,21.2,473.0,68.5,1015.5,19.2
2023-09-09 06:00:00.010,3,164,20.65,22.2,473.0,68.5,1015.5,19.2
2023-09-09 06:03:48.368,1,154,22.66,20.9,473.0,68.5,1015.5,19.2
2023-09-09 06:08:22.683,2,141,19.2,21.2,490.0,66.0,1015.4,20.3
2023-09-09 06:10:01.373,3,163,20.65,22.1,490.0,66.0,1015.4,20.3
2023-09-09 06:13:49.746,1,154,22.66,20.8,490.0,66.0,1015.4,20.3
2023-09-09 06:18:24.056,2,141,19.2,21.1,495.0,63.5,1015.4,21.4
2023-09-09 06:20:02.744,3,163,20.65,22.1,495.0,63.5,1015.4,21.4
2023-09-09 06:23:51.116,1,154,22.66,20.8,495.0,63.5,1015.4,21.4
2023-09-09 06:28:25.414,2,141,19.2,21.1,492.0,59.0,1015.4,22.9
2023-09-09 06:30:04.099,3,163,20.65,22.1,492.0,59.0,1015.4,22.9
2023-09-09 06:33:52.466,1,154,22.66,20.8,492.0,59.0,1015.4,22.9
2023-09-09 06:38:26.784,2,141,19.2,21.1,480.0,57.0,1015.4,23.9
2023-09-09 06:40:05.466,3,163,20.65,22.1,480.0,57.0,1015.4,23.9
2023-09-09 06:43:53.856,1,154,22.66,20.8,480.0,57.0,1015.4,23.9
2023-09-09 06:48:28.132,2,142,19.14,21.1,491.0,55.0,1015.4,24.6
2023-09-09 06:50:06.809,3,163,20.65,22.1,491.0,55.0,1015.4,24.6
2023-09-09 06:53:55.211,1,155,22.66,20.7,491.0,55.0,1015.4,24.6
2023-09-09 06:58:29.518,2,141,19.2,21.0,492.0,53.5,1015.4,25.1
2023-09-09 07:00:08.186,3,163,20.65,22.0,492.0,53.5,1015.4,25.1
2023-09-09 07:03:56.592,1,155,22.66,20.7,492.0,53.5,1015.4,25.1
2023-09-09 07:08:30.873,2,141,19.2,21.0,471.0,52.5,1015.4,25.9
2023-09-09 07:10:09.533,3,163,20.59,22.0,471.0,52.5,1015.4,25.9
2023-09-09 07:13:57.958,1,155,22.66,20.7,471.0,52.5,1015.4,25.9
2023-09-09 07:18:32.237,2,141,19.2,21.0,459.0,48.0,1015.2,27.0
2023-09-09 07:20:10.886,3,163,20.65,22.0,459.0,48.0,1015.2,27.0
2023-09-09 07:23:59.302,1,155,22.62,20.7,459.0,48.0,1015.2,27.0
2023-09-09 07:28:33.593,2,141,19.2,21.0,460.0,48.0,1015.3,28.0
2023-09-09 07:30:12.263,3,163,20.59,22.0,460.0,48.0,1015.3,28.0
2023-09-09 07:34:00.679,1,155,22.62,20.7,460.0,48.0,1015.3,28.0
2023-09-09 07:38:34.951,2,141,19.2,21.0,467.0,45.0,1015.3,28.9
2023-09-09 07:40:13.621,3,163,20.59,22.0,467.0,45.0,1015.3,28.9
2023-09-09 07:44:02.042,1,155,22.66,20.7,467.0,45.0,1015.3,28.9
2023-09-09 07:48:36.302,2,141,19.2,21.0,456.0,42.5,1015.3,29.9
2023-09-09 07:50:14.975,3,163,20.65,21.9,456.0,42.5,1015.3,29.9
2023-09-09 07:54:03.399,1,155,22.62,20.7,456.0,42.5,1015.3,29.9
2023-09-09 07:58:37.662,2,141,19.2,21.0,481.0,42.0,1015.3,30.3
2023-09-09 08:00:16.327,3,163,20.59,21.9,481.0,42.0,1015.3,30.3
2023-09-09 08:04:04.766,1,154,22.66,20.7,481.0,42.0,1015.3,30.3
2023-09-09 08:08:39.035,2,141,19.2,21.0,465.0,40.5,1015.1,31.4
2023-09-09 08:10:17.695,3,163,20.59,21.9,465.0,40.5,1015.1,31.4
2023-09-09 08:14:06.125,1,155,22.66,20.7,465.0,40.5,1015.1,31.4
2023-09-09 08:18:40.394,2,141,19.2,21.0,457.0,38.0,1015.1,32.2
2023-09-09 08:20:19.055,3,163,20.59,21.9,457.0,38.0,1015.1,32.2
2023-09-09 08:24:07.501,1,154,22.62,20.7,457.0,38.0,1015.1,32.2
2023-09-09 08:28:41.763,2,142,19.2,21.0,465.0,36.0,1015.0,33.3
2023-09-09 08:30:20.409,3,163,20.65,21.9,465.0,36.0,1015.0,33.3
2023-09-09 08:34:08.886,1,154,22.62,20.7,465.0,36.0,1015.0,33.3
2023-09-09 08:38:43.130,2,142,19.14,21.0,448.0,35.5,1015.0,33.3
2023-09-09 08:40:21.768,3,163,20.59,21.9,448.0,35.5,1015.0,33.3
2023-09-09 08:44:10.235,1,155,22.62,20.7,448.0,35.5,1015.0,33.3
2023-09-09 08:48:44.482,2,141,19.2,21.1,443.0,34.5,1014.9,34.0
2023-09-09 08:50:23.133,3,162,20.59,21.9,443.0,34.5,1014.9,34.0
2023-09-09 08:54:11.613,1,154,22.62,20.7,443.0,34.5,1014.9,34.0
2023-09-09 08:58:45.862,2,141,19.2,21.1,445.0,35.5,1014.8,34.2
2023-09-09 09:00:24.499,3,164,20.59,21.9,445.0,35.5,1014.8,34.2
2023-09-09 09:04:12.973,1,154,22.62,20.7,445.0,35.5,1014.8,34.2
2023-09-09 09:08:47.229,2,141,19.2,21.2,447.0,36.0,1014.8,34.3
2023-09-09 09:10:25.855,3,164,20.59,21.9,447.0,36.0,1014.8,34.3
2023-09-09 09:14:14.337,1,154,22.66,20.7,447.0,36.0,1014.8,34.3
2023-09-09 09:18:48.583,2,141,19.2,21.2,456.0,34.5,1014.6,34.7
2023-09-09 09:20:27.225,3,163,20.59,21.9,456.0,34.5,1014.6,34.7
2023-09-09 09:24:15.723,1,154,22.62,20.7,456.0,34.5,1014.6,34.7
2023-09-09 09:28:49.937,2,141,19.2,21.2,458.0,37.0,1014.6,34.4
2023-09-09 09:30:28.583,3,163,20.65,21.9,458.0,37.0,1014.6,34.4
2023-09-09 09:34:17.105,1,155,22.62,20.7,458.0,37.0,1014.6,34.4
2023-09-09 09:38:51.299,2,142,19.2,21.3,432.0,34.0,1014.6,34.6
2023-09-09 09:40:29.941,3,163,20.59,21.9,432.0,34.0,1014.6,34.6
2023-09-09 09:44:18.451,1,155,22.62,20.7,432.0,34.0,1014.6,34.6
2023-09-09 09:48:52.673,2,142,19.2,21.4,437.0,35.5,1014.5,34.6
2023-09-09 09:50:31.307,3,162,20.59,21.9,437.0,35.5,1014.5,34.6
2023-09-09 09:54:19.838,1,155,22.62,20.7,437.0,35.5,1014.5,34.6
2023-09-09 09:58:54.027,2,142,19.2,21.4,423.0,35.5,1014.4,34.8
2023-09-09 10:00:32.666,3,163,20.59,21.9,423.0,35.5,1014.4,34.8
2023-09-09 10:04:21.211,1,154,22.62,20.8,423.0,35.5,1014.4,34.8
2023-09-09 10:08:55.389,2,141,19.2,21.5,432.0,35.0,1014.2,35.3
2023-09-09 10:14:22.561,1,154,22.62,20.8,432.0,35.0,1014.2,35.3
2023-09-09 10:18:56.751,2,141,19.2,21.6,439.0,35.5,1014.2,35.4
2023-09-09 10:20:35.395,3,163,20.59,22.0,439.0,35.5,1014.2,35.4
2023-09-09 10:24:23.931,1,154,22.62,20.8,439.0,35.5,1014.2,35.4
2023-09-09 10:28:58.127,2,142,19.25,21.7,448.0,31.5,1014.1,35.0
2023-09-09 10:30:36.764,3,163,20.59,22.0,448.0,31.5,1014.1,35.0
2023-09-09 10:34:25.311,1,154,22.62,20.9,448.0,31.5,1014.1,35.0
2023-09-09 10:38:59.477,2,141,19.25,21.8,446.0,33.0,1014.0,34.9
2023-09-09 10:40:38.123,3,163,20.59,22.0,446.0,33.0,1014.0,34.9
2023-09-09 10:44:26.681,1,154,22.62,20.9,446.0,33.0,1014.0,34.9
2023-09-09 10:49:00.858,2,141,19.25,21.9,422.0,33.5,1013.9,35.2
2023-09-09 10:50:39.489,3,163,20.59,22.1,422.0,33.5,1013.9,35.2
2023-09-09 10:54:28.039,1,154,22.62,20.9,422.0,33.5,1013.9,35.2
2023-09-09 10:59:02.231,2,141,19.25,21.9,420.0,31.5,1013.7,35.2
2023-09-09 11:00:40.847,3,163,20.59,22.1,420.0,31.5,1013.7,35.2
2023-09-09 11:04:29.403,1,154,22.62,21.0,420.0,31.5,1013.7,35.2
2023-09-09 11:09:03.579,2,142,19.31,22.0,425.0,33.5,1013.7,35.2
2023-09-09 11:10:42.219,3,163,20.65,22.1,425.0,33.5,1013.7,35.2
2023-09-09 11:14:30.768,1,154,22.62,21.0,425.0,33.5,1013.7,35.2
2023-09-09 11:19:04.945,2,142,19.25,22.1,436.0,32.0,1013.6,35.5
2023-09-09 11:20:43.576,3,163,20.65,22.1,436.0,32.0,1013.6,35.5
2023-09-09 11:24:32.159,1,154,22.62,21.0,436.0,32.0,1013.6,35.5
2023-09-09 11:29:06.329,2,141,19.25,22.2,440.0,32.0,1013.6,35.7
2023-09-09 11:30:44.940,3,163,20.59,22.1,440.0,32.0,1013.6,35.7
2023-09-09 11:34:33.513,1,153,22.62,21.1,440.0,32.0,1013.6,35.7
2023-09-09 11:39:07.707,2,141,19.25,22.3,428.0,31.0,1013.5,35.8
2023-09-09 11:40:46.305,3,163,20.65,22.2,428.0,31.0,1013.5,35.8
2023-09-09 11:44:34.867,1,153,22.62,21.1,428.0,31.0,1013.5,35.8
2023-09-09 11:49:09.079,2,142,19.31,22.4,440.0,33.0,1013.4,35.3
2023-09-09 11:50:47.662,3,162,20.65,22.2,440.0,33.0,1013.4,35.3
2023-09-09 11:54:36.240,1,153,22.62,21.1,440.0,33.0,1013.4,35.3
2023-09-09 11:59:10.447,2,142,19.31,22.5,415.0,31.5,1013.3,35.4
2023-09-09 12:00:49.031,3,162,20.65,22.3,415.0,31.5,1013.3,35.4
2023-09-09 12:04:37.603,1,153,22.62,21.2,415.0,31.5,1013.3,35.4
2023-09-09 12:09:11.813,2,141,19.31,22.6,432.0,32.0,1013.3,36.4
2023-09-09 12:10:50.400,3,162,20.65,22.3,432.0,32.0,1013.3,36.4
2023-09-09 12:14:38.988,1,153,22.62,21.2,432.0,32.0,1013.3,36.4
2023-09-09 12:19:13.185,2,141,19.31,22.6,444.0,30.0,1013.1,36.0
2023-09-09 12:20:51.760,3,162,20.65,22.3,444.0,30.0,1013.1,36.0
2023-09-09 12:24:40.344,1,153,22.62,21.3,444.0,30.0,1013.1,36.0
2023-09-09 12:29:14.537,2,141,19.31,22.7,440.0,31.0,1013.1,35.9
2023-09-09 12:30:53.124,3,163,20.65,22.3,440.0,31.0,1013.1,35.9
2023-09-09 12:34:41.719,1,153,22.57,21.3,440.0,31.0,1013.1,35.9
2023-09-09 12:39:15.894,2,142,19.31,22.8,458.0,30.5,1013.0,36.1
2023-09-09 12:40:54.492,3,163,20.65,22.4,458.0,30.5,1013.0,36.1
2023-09-09 12:44:43.072,1,154,22.62,21.4,458.0,30.5,1013.0,36.1
2023-09-09 12:49:17.274,2,141,19.31,22.9,420.0,30.0,1013.0,36.5
2023-09-09 12:50:55.859,3,163,20.65,22.4,420.0,30.0,1013.0,36.5
2023-09-09 12:54:44.460,1,153,22.62,21.4,420.0,30.0,1013.0,36.5
2023-09-09 12:59:18.642,2,141,19.35,23.0,437.0,30.5,1012.9,36.5
2023-09-09 13:00:57.216,3,163,20.65,22.5,437.0,30.5,1012.9,36.5
2023-09-09 13:04:45.820,1,153,22.62,21.5,437.0,30.5,1012.9,36.5
2023-09-09 13:09:20.004,2,141,19.35,23.0,432.0,31.5,1013.0,36.4
2023-09-09 13:10:58.575,3,163,20.65,22.5,432.0,31.5,1013.0,36.4
2023-09-09 13:14:47.182,1,153,22.62,21.5,432.0,31.5,1013.0,36.4
2023-09-09 13:19:21.366,2,141,19.35,23.1,423.0,30.0,1012.8,37.0
2023-09-09 13:20:59.948,3,162,20.65,22.5,423.0,30.0,1012.8,37.0
2023-09-09 13:24:48.566,1,153,22.62,21.5,423.0,30.0,1012.8,37.0
2023-09-09 13:29:22.722,2,142,19.35,23.1,458.0,31.0,1012.7,37.1
2023-09-09 13:31:01.312,3,162,20.65,22.6,458.0,31.0,1012.7,37.1
2023-09-09 13:34:49.916,1,153,22.62,21.6,458.0,31.0,1012.7,37.1
2023-09-09 13:39:24.090,2,142,19.31,23.2,421.0,29.5,1012.7,37.1
2023-09-09 13:41:02.674,3,162,20.69,22.6,421.0,29.5,1012.7,37.1
2023-09-09 13:44:51.308,1,153,22.62,21.6,421.0,29.5,1012.7,37.1
2023-09-09 13:49:25.446,2,141,19.35,23.2,414.0,30.0,1012.7,37.0
2023-09-09 13:51:04.036,3,162,20.65,22.6,414.0,30.0,1012.7,37.0
2023-09-09 13:54:52.666,1,153,22.62,21.7,414.0,30.0,1012.7,37.0
